9.999999999999998890e-01 4.414392357757509489e-01 4.793609488962468079e-01 1.176145618498374290e-01 1.344855769168096793e-01
4.414392357757509489e-01 9.999999999999998890e-01 3.082158248458427563e-01 7.977184294614553250e-02 9.351802041610773886e-02
4.793609488962468079e-01 3.082158248458427563e-01 1.000000000000000000e+00 3.122413298840254897e-02 2.300248788376690889e-01
1.176145618498374290e-01 7.977184294614554638e-02 3.122413298840254897e-02 1.000000000000000000e+00 -1.633218308700602056e-02
1.344855769168096793e-01 9.351802041610773886e-02 2.300248788376690889e-01 -1.633218308700601709e-02 1.000000000000000000e+00
