1.000000000000000000e+00 8.593750000000000000e-01 7.968750000000000000e-01 9.398255470157903524e-01 8.185577344976238123e-01 8.255008255012381557e-01 9.048759048763572732e-01 7.812500000000000000e-01 6.366560157203740022e-01 7.550119889434045994e-01 7.812500000000000000e-01 6.923896367587465406e-01 7.730823048033113043e-01 7.968750000000000000e-01 6.777720855862979787e-01 7.620007620011429728e-01 6.875000000000000000e-01 7.513009550107068169e-01 7.656250000000000000e-01 8.437500000000000000e-01 7.656250000000000000e-01 7.745966692414834043e-01 8.906250000000000000e-01 6.366560157203740022e-01 6.562500000000000000e-01 8.714212528966688298e-01 8.185577344976238123e-01 7.385489458759963988e-01 8.462540004829124385e-01 8.437500000000000000e-01 7.513009550107068169e-01 8.185577344976237013e-01 8.640331641919360983e-01 7.031250000000000000e-01 8.185577344976238123e-01 9.231861823449954985e-01 7.968750000000000000e-01 6.629126073623883286e-01 8.838834764831844382e-01 7.730823048033113043e-01 7.385489458759963988e-01 8.281250000000000000e-01 8.281250000000000000e-01 8.906250000000000000e-01 7.385489458759963988e-01 6.923896367587465406e-01 8.593750000000000000e-01 7.730823048033113043e-01 8.396893026590251941e-01 8.616404368553290949e-01 6.366560157203740022e-01 7.730823048033113043e-01 7.714252930508700423e-01 8.731258731263096262e-01 7.423218080230882254e-01 7.513009550107068169e-01 7.031250000000000000e-01 7.231625095035797424e-01 8.838834764831844382e-01 7.231625095035797424e-01 7.343750000000000000e-01 8.640331641919363204e-01 8.185577344976238123e-01 9.218750000000000000e-01 8.413758413762619792e-01 7.968750000000000000e-01 8.890008890013334497e-01 9.359709753334590765e-01 7.385489458759963988e-01 9.095085938862486064e-01 8.096258096262143322e-01 8.337162110623945743e-01 7.847082549932461459e-01 8.640331641919360983e-01 8.281250000000000000e-01 8.000946913656628023e-01 8.572508572512858027e-01 7.513009550107068169e-01 7.385489458759963988e-01 8.906250000000000000e-01 8.838834764831844382e-01 8.593750000000000000e-01 8.906250000000000000e-01 8.185577344976237013e-01 8.838834764831844382e-01 8.308675641104958931e-01 7.847082549932461459e-01 8.033992579328530503e-01 8.791916407567070824e-01 8.838834764831844382e-01 8.281250000000000000e-01 8.462540004829124385e-01 8.185577344976238123e-01 9.062500000000000000e-01 7.513009550107068169e-01 7.276068751089989073e-01 7.730823048033113043e-01 7.513009550107068169e-01 8.308675641104958931e-01 8.185577344976238123e-01
8.593750000000000000e-01 1.000000000000000000e+00 7.343750000000000000e-01 8.185577344976238123e-01 8.185577344976238123e-01 8.096258096262143322e-01 8.572508572512858027e-01 8.125000000000000000e-01 6.821314454146865103e-01 7.878385971583352632e-01 8.125000000000000000e-01 7.847082549932461459e-01 8.185577344976238123e-01 8.437500000000000000e-01 7.907340998506809937e-01 8.096258096262144432e-01 7.187500000000000000e-01 6.629126073623883286e-01 7.812500000000000000e-01 8.437500000000000000e-01 6.875000000000000000e-01 7.745966692414834043e-01 7.968750000000000000e-01 6.821314454146865103e-01 7.031250000000000000e-01 8.875586835058664192e-01 8.185577344976238123e-01 8.308675641104958931e-01 8.924133096001622967e-01 7.500000000000000000e-01 7.954951288348660610e-01 8.185577344976238123e-01 9.095085938862486064e-01 7.031250000000000000e-01 9.095085938862486064e-01 8.308675641104958931e-01 9.218750000000000000e-01 6.629126073623883286e-01 7.071067811865476838e-01 8.185577344976238123e-01 7.847082549932461459e-01 7.500000000000000000e-01 8.125000000000000000e-01 8.437500000000000000e-01 7.847082549932461459e-01 6.923896367587465406e-01 8.281250000000000000e-01 8.185577344976238123e-01 7.071067811865476838e-01 8.462540004829125495e-01 7.276068751089989073e-01 8.185577344976238123e-01 8.042519012658005950e-01 7.778757778761667963e-01 8.068715304598785831e-01 6.629126073623883286e-01 7.187500000000000000e-01 7.693218186208294895e-01 7.954951288348660610e-01 7.847082549932461459e-01 7.500000000000000000e-01 8.185577344976238123e-01 7.276068751089990183e-01 9.062500000000000000e-01 9.207509207513810967e-01 7.031250000000000000e-01 7.937507937511906198e-01 8.552838222874712404e-01 7.847082549932461459e-01 8.185577344976238123e-01 8.572508572512858027e-01 8.488746876271654473e-01 6.923896367587465406e-01 8.640331641919363204e-01 8.437500000000000000e-01 8.616404368553290949e-01 8.890008890013334497e-01 7.954951288348660610e-01 7.847082549932461459e-01 8.437500000000000000e-01 7.954951288348660610e-01 9.062500000000000000e-01 8.437500000000000000e-01 8.185577344976238123e-01 7.954951288348660610e-01 8.308675641104958931e-01 8.308675641104958931e-01 8.791916407567070824e-01 9.398255470157902414e-01 7.954951288348660610e-01 8.593750000000000000e-01 8.616404368553290949e-01 8.791916407567070824e-01 8.281250000000000000e-01 7.954951288348660610e-01 6.821314454146865103e-01 8.185577344976238123e-01 7.954951288348660610e-01 8.462540004829124385e-01 9.095085938862486064e-01
7.968750000000000000e-01 7.343750000000000000e-01 1.000000000000000000e+00 8.185577344976238123e-01 7.579238282385405423e-01 7.620007620011428617e-01 8.096258096262143322e-01 6.093750000000000000e-01 6.821314454146865103e-01 6.893587725135433830e-01 6.562500000000000000e-01 7.847082549932462570e-01 6.821314454146865103e-01 7.031250000000000000e-01 7.100469468046930466e-01 7.461257461261191493e-01 7.031250000000000000e-01 7.954951288348660610e-01 6.093750000000000000e-01 8.437500000000000000e-01 7.968750000000000000e-01 6.777720855862979787e-01 8.437500000000000000e-01 5.911805860260616052e-01 7.031250000000000000e-01 7.745966692414834043e-01 6.821314454146865103e-01 7.847082549932462570e-01 7.231625095035798534e-01 8.437500000000000000e-01 6.629126073623883286e-01 6.821314454146865103e-01 6.821314454146865103e-01 7.500000000000000000e-01 6.821314454146865103e-01 8.462540004829126605e-01 7.656250000000000000e-01 6.629126073623883286e-01 7.954951288348660610e-01 5.911805860260617163e-01 8.308675641104958931e-01 7.031250000000000000e-01 7.031250000000000000e-01 7.968750000000000000e-01 6.923896367587465406e-01 6.000710185242470462e-01 7.968750000000000000e-01 6.821314454146865103e-01 7.954951288348660610e-01 6.923896367587465406e-01 6.366560157203740022e-01 6.821314454146865103e-01 6.401188601911473874e-01 9.048759048763572732e-01 7.261843774138907470e-01 7.954951288348660610e-01 7.343750000000000000e-01 6.923896367587465406e-01 7.954951288348660610e-01 7.539353822484129442e-01 7.031250000000000000e-01 7.730823048033114153e-01 7.276068751089990183e-01 7.968750000000000000e-01 6.191256191259286723e-01 8.437500000000000000e-01 7.620007620011428617e-01 8.391463916782736510e-01 6.923896367587465406e-01 8.185577344976238123e-01 7.302507302510953258e-01 6.821314454146865103e-01 8.308675641104958931e-01 6.821314454146865103e-01 7.031250000000000000e-01 6.923896367587465406e-01 8.255008255012381557e-01 6.629126073623883286e-01 6.923896367587465406e-01 7.968750000000000000e-01 7.954951288348660610e-01 7.031250000000000000e-01 8.125000000000000000e-01 6.821314454146865103e-01 7.954951288348660610e-01 8.308675641104958931e-01 6.923896367587465406e-01 7.276068751089989073e-01 6.821314454146865103e-01 7.954951288348660610e-01 7.343750000000000000e-01 7.385489458759963988e-01 6.821314454146865103e-01 8.125000000000000000e-01 6.629126073623883286e-01 6.518144922851448753e-01 6.821314454146865103e-01 6.629126073623883286e-01 7.693218186208294895e-01 6.821314454146865103e-01
9.398255470157903524e-01 8.185577344976238123e-01 8.185577344976238123e-01 1.000000000000000000e+00 8.382352941176470784e-01 8.624575450871763138e-01 9.394626830413884688e-01 7.276068751089990183e-01 6.617647058823529216e-01 7.324692185932542010e-01 7.730823048033113043e-01 7.164977208318386026e-01 6.617647058823529216e-01 8.185577344976238123e-01 6.575355056394069919e-01 7.546503519512792746e-01 6.821314454146865103e-01 7.717436331412899087e-01 7.276068751089989073e-01 8.640331641919362093e-01 7.730823048033113043e-01 7.984359711335655696e-01 9.095085938862486064e-01 6.617647058823528106e-01 6.821314454146865103e-01 8.767140075192092485e-01 8.823529411764705621e-01 7.612788283838285430e-01 8.657680793384716633e-01 8.640331641919362093e-01 7.717436331412899087e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.276068751089990183e-01 7.941176470588235947e-01 9.404032585917881937e-01 7.730823048033113043e-01 7.288689868556625928e-01 8.574929257125443183e-01 7.058823529411765163e-01 7.612788283838284320e-01 8.185577344976238123e-01 8.185577344976238123e-01 9.095085938862487174e-01 7.612788283838285430e-01 7.164977208318386026e-01 7.730823048033114153e-01 7.941176470588235947e-01 7.717436331412899087e-01 8.956221510397981422e-01 6.176470588235294379e-01 7.941176470588235947e-01 7.165459747107921773e-01 9.086606278597035846e-01 7.045023274707931105e-01 7.717436331412899087e-01 7.730823048033113043e-01 7.463517925331650815e-01 9.003675719981715231e-01 7.612788283838285430e-01 7.427653516737697803e-01 8.823529411764705621e-01 8.382352941176470784e-01 9.095085938862487174e-01 7.700513795421216612e-01 8.185577344976238123e-01 8.316554899054914296e-01 8.923696147963380287e-01 7.612788283838285430e-01 9.264705882352941568e-01 8.316554899054913186e-01 7.941176470588235947e-01 8.060599359358184834e-01 7.941176470588235947e-01 8.791916407567070824e-01 8.060599359358184834e-01 8.778585726780187004e-01 7.717436331412899087e-01 7.612788283838285430e-01 9.095085938862487174e-01 9.003675719981715231e-01 8.791916407567070824e-01 9.095085938862487174e-01 7.500000000000000000e-01 9.003675719981715231e-01 8.508410434878084239e-01 8.060599359358184834e-01 7.941176470588235947e-01 7.941176470588235947e-01 9.003675719981715231e-01 8.185577344976238123e-01 8.508410434878083128e-01 8.235294117647058432e-01 9.095085938862486064e-01 7.717436331412899087e-01 7.500000000000000000e-01 7.941176470588235947e-01 7.717436331412899087e-01 8.508410434878083128e-01 7.941176470588235947e-01
8.185577344976238123e-01 8.185577344976238123e-01 7.579238282385405423e-01 8.382352941176470784e-01 1.000000000000000000e+00 8.008534347238065454e-01 8.624575450871763138e-01 7.276068751089990183e-01 6.617647058823529216e-01 6.687762430634061062e-01 7.730823048033113043e-01 7.164977208318386026e-01 6.617647058823529216e-01 8.185577344976238123e-01 6.575355056394069919e-01 8.008534347238065454e-01 6.518144922851448753e-01 6.859943405700353880e-01 7.276068751089989073e-01 8.033992579328530503e-01 6.821314454146865103e-01 7.671247565793081202e-01 8.185577344976238123e-01 6.617647058823528106e-01 6.821314454146865103e-01 8.140915784106943498e-01 7.941176470588235947e-01 7.612788283838285430e-01 8.657680793384716633e-01 7.730823048033113043e-01 7.717436331412899087e-01 7.500000000000000000e-01 7.500000000000000000e-01 6.972899219794572723e-01 7.941176470588235947e-01 8.806951151891349028e-01 7.730823048033113043e-01 6.431196942844081832e-01 6.859943405700353880e-01 6.764705882352941568e-01 7.314247566825018421e-01 7.579238282385405423e-01 7.579238282385405423e-01 8.488746876271654473e-01 7.612788283838285430e-01 6.866436491305120127e-01 7.124483985442281453e-01 7.941176470588235947e-01 6.859943405700353880e-01 8.060599359358184834e-01 6.176470588235294379e-01 7.941176470588235947e-01 6.846994869458680189e-01 8.162544623146490430e-01 7.045023274707931105e-01 6.859943405700353880e-01 6.821314454146865103e-01 7.164977208318386026e-01 8.146182794269170024e-01 6.717166132798486622e-01 6.518144922851448753e-01 8.235294117647058432e-01 7.500000000000000000e-01 8.488746876271654473e-01 7.392493243604367770e-01 7.276068751089990183e-01 7.700513795421217722e-01 8.610584002420804683e-01 7.612788283838285430e-01 8.382352941176470784e-01 8.624575450871763138e-01 7.941176470588235947e-01 7.164977208318386026e-01 8.382352941176469674e-01 8.185577344976238123e-01 8.060599359358184834e-01 8.470565174963338162e-01 7.717436331412899087e-01 7.612788283838285430e-01 8.488746876271654473e-01 8.146182794269170024e-01 8.185577344976238123e-01 8.791916407567070824e-01 7.500000000000000000e-01 8.146182794269170024e-01 7.911329000851551330e-01 8.060599359358184834e-01 8.823529411764705621e-01 7.941176470588235947e-01 8.146182794269170024e-01 8.791916407567070824e-01 8.209869717864817229e-01 7.941176470588235947e-01 8.488746876271653363e-01 7.717436331412899087e-01 7.205882352941177516e-01 7.941176470588235947e-01 7.717436331412899087e-01 8.209869717864817229e-01 7.941176470588235947e-01
8.255008255012381557e-01 8.096258096262143322e-01 7.620007620011428617e-01 8.624575450871763138e-01 8.008534347238065454e-01 9.999999999999998890e-01 8.548387096774192617e-01 7.461257461261190382e-01 8.778585726780188114e-01 8.671485497545909915e-01 9.207509207513810967e-01 7.503664793768668462e-01 7.084472691787520038e-01 9.048759048763572732e-01 7.541997111515459373e-01 8.064516129032257563e-01 8.413758413762619792e-01 7.184212081070996403e-01 8.413758413762620902e-01 8.413758413762619792e-01 7.620007620011429728e-01 9.181561700975340301e-01 9.048759048763572732e-01 8.470565174963339272e-01 9.048759048763572732e-01 8.689692324137375801e-01 9.394626830413885799e-01 8.910601942600293590e-01 8.285296543119571311e-01 8.255008255012381557e-01 9.429278356405682571e-01 7.546503519512792746e-01 7.546503519512792746e-01 7.937507937511906198e-01 8.008534347238065454e-01 8.754275592730114131e-01 7.778757778761666852e-01 8.531251846271807882e-01 7.633225336137934303e-01 6.622441864062246220e-01 9.066928292470475270e-01 7.778757778761666852e-01 8.096258096262143322e-01 8.731258731263096262e-01 7.972643843379210171e-01 7.816317493509030712e-01 7.620007620011429728e-01 8.316554899054915406e-01 7.633225336137934303e-01 8.441622892989752991e-01 6.468431588153822354e-01 9.548637106322308554e-01 7.337410805615769416e-01 9.193548387096772689e-01 7.541997111515459373e-01 7.633225336137934303e-01 8.572508572512858027e-01 8.441622892989752991e-01 8.082238591204871092e-01 7.816317493509029601e-01 7.620007620011430838e-01 8.162544623146490430e-01 7.854524071329640478e-01 8.572508572512858027e-01 7.419354838709677491e-01 7.937507937511905087e-01 8.225806451612902581e-01 8.525735865191388374e-01 8.128970193249391851e-01 8.470565174963339272e-01 8.225806451612902581e-01 8.316554899054913186e-01 7.972643843379210171e-01 8.162544623146490430e-01 8.572508572512858027e-01 8.128970193249391851e-01 8.870967741935482653e-01 9.429278356405682571e-01 9.379580992210836410e-01 8.572508572512858027e-01 8.531251846271807882e-01 8.572508572512858027e-01 8.413758413762619792e-01 7.700513795421217722e-01 8.531251846271807882e-01 8.754275592730114131e-01 8.597949242859932451e-01 7.854524071329640478e-01 7.854524071329640478e-01 8.082238591204871092e-01 8.096258096262143322e-01 8.597949242859932451e-01 8.008534347238065454e-01 8.096258096262143322e-01 8.082238591204871092e-01 8.162544623146490430e-01 8.316554899054913186e-01 8.082238591204871092e-01 8.285296543119571311e-01 7.854524071329640478e-01
9.048759048763572732e-01 8.572508572512858027e-01 8.096258096262143322e-01 9.394626830413884688e-01 8.624575450871763138e-01 8.548387096774192617e-01 9.999999999999998890e-01 8.096258096262143322e-01 7.084472691787518928e-01 7.003892132633234846e-01 8.096258096262143322e-01 7.972643843379210171e-01 6.930462415879095062e-01 8.572508572512858027e-01 6.886171275731505226e-01 7.903225806451612545e-01 7.461257461261192603e-01 8.082238591204871092e-01 7.620007620011429728e-01 8.731258731263096262e-01 7.620007620011429728e-01 8.525735865191388374e-01 9.207509207513810967e-01 6.930462415879095062e-01 7.461257461261191493e-01 8.689692324137375801e-01 8.316554899054913186e-01 7.972643843379210171e-01 8.441622892989752991e-01 8.572508572512858027e-01 8.082238591204871092e-01 8.008534347238065454e-01 7.854524071329640478e-01 7.461257461261191493e-01 8.316554899054913186e-01 9.379580992210836410e-01 8.096258096262143322e-01 6.735198826004058503e-01 7.633225336137934303e-01 7.238482967695942794e-01 7.816317493509029601e-01 8.255008255012381557e-01 8.255008255012381557e-01 9.525009525014287437e-01 7.972643843379210171e-01 7.816317493509030712e-01 7.778757778761666852e-01 8.316554899054913186e-01 7.633225336137934303e-01 8.441622892989752991e-01 6.468431588153822354e-01 8.316554899054913186e-01 7.504170142107038366e-01 8.709677419354837635e-01 7.378040652569470836e-01 7.633225336137934303e-01 7.143757143760715023e-01 7.503664793768668462e-01 9.429278356405682571e-01 7.034685744158126752e-01 6.985006985010477898e-01 9.086606278597035846e-01 8.624575450871763138e-01 9.207509207513810967e-01 7.903225806451612545e-01 8.572508572512858027e-01 8.387096774193547599e-01 9.017605242029351764e-01 7.972643843379210171e-01 9.240616554505459712e-01 8.709677419354837635e-01 8.316554899054913186e-01 7.972643843379210171e-01 8.316554899054913186e-01 8.572508572512858027e-01 8.441622892989752991e-01 9.193548387096772689e-01 8.082238591204871092e-01 7.972643843379210171e-01 9.207509207513810967e-01 8.980265101338745781e-01 8.572508572512858027e-01 9.207509207513810967e-01 7.854524071329640478e-01 8.980265101338745781e-01 8.597949242859932451e-01 8.441622892989752991e-01 8.316554899054913186e-01 8.316554899054913186e-01 8.980265101338745781e-01 8.572508572512858027e-01 8.754275592730114131e-01 8.316554899054913186e-01 9.048759048763572732e-01 8.082238591204871092e-01 8.008534347238065454e-01 8.470565174963338162e-01 8.082238591204871092e-01 9.223254642340654730e-01 8.316554899054913186e-01
7.812500000000000000e-01 8.125000000000000000e-01 6.093750000000000000e-01 7.276068751089990183e-01 7.276068751089990183e-01 7.461257461261190382e-01 8.096258096262143322e-01 1.000000000000000000e+00 6.821314454146865103e-01 7.385986848359392676e-01 7.656250000000000000e-01 6.770032003863299952e-01 7.276068751089989073e-01 8.125000000000000000e-01 6.293597937587052105e-01 7.143757143760716133e-01 6.562500000000000000e-01 5.745242597140699514e-01 8.125000000000000000e-01 7.343750000000000000e-01 6.718750000000000000e-01 7.100469468046930466e-01 7.656250000000000000e-01 6.821314454146865103e-01 6.718750000000000000e-01 7.584592386322858149e-01 7.579238282385405423e-01 7.539353822484130552e-01 7.693218186208296006e-01 7.187500000000000000e-01 7.954951288348660610e-01 7.730823048033113043e-01 8.185577344976238123e-01 7.031250000000000000e-01 8.033992579328530503e-01 7.693218186208296006e-01 7.500000000000000000e-01 5.745242597140699514e-01 6.629126073623883286e-01 6.821314454146865103e-01 6.770032003863299952e-01 6.562500000000000000e-01 8.437500000000000000e-01 7.812500000000000000e-01 7.539353822484130552e-01 6.923896367587466516e-01 7.187500000000000000e-01 8.185577344976238123e-01 6.629126073623883286e-01 7.693218186208296006e-01 6.214975391556032402e-01 7.276068751089990183e-01 7.714252930508700423e-01 6.667506667510001428e-01 7.261843774138906360e-01 5.745242597140699514e-01 6.093750000000000000e-01 7.539353822484130552e-01 7.071067811865476838e-01 6.308438912690802480e-01 6.406250000000000000e-01 7.276068751089990183e-01 6.972899219794572723e-01 7.812500000000000000e-01 7.778757778761667963e-01 6.093750000000000000e-01 7.302507302510953258e-01 7.907340998506808827e-01 6.923896367587466516e-01 7.276068751089990183e-01 7.620007620011428617e-01 7.882407813680822883e-01 6.000710185242470462e-01 8.185577344976238123e-01 7.812500000000000000e-01 7.539353822484130552e-01 7.620007620011428617e-01 7.954951288348660610e-01 6.923896367587466516e-01 7.500000000000000000e-01 7.071067811865476838e-01 7.812500000000000000e-01 7.500000000000000000e-01 7.730823048033113043e-01 7.071067811865476838e-01 7.231625095035798534e-01 7.693218186208296006e-01 7.579238282385405423e-01 8.337162110623945743e-01 7.071067811865476838e-01 7.812500000000000000e-01 7.539353822484130552e-01 7.579238282385405423e-01 7.500000000000000000e-01 7.071067811865476838e-01 5.911805860260616052e-01 7.276068751089990183e-01 7.071067811865476838e-01 7.385489458759963988e-01 7.730823048033113043e-01
6.366560157203740022e-01 6.821314454146865103e-01 6.821314454146865103e-01 6.617647058823529216e-01 6.617647058823529216e-01 8.778585726780188114e-01 7.084472691787518928e-01 6.821314454146865103e-01 1.000000000000000000e+00 8.598551696529506128e-01 8.185577344976238123e-01 7.164977208318386026e-01 6.617647058823529216e-01 8.185577344976238123e-01 7.045023274707932215e-01 6.930462415879095062e-01 8.185577344976238123e-01 6.431196942844081832e-01 7.730823048033113043e-01 6.821314454146865103e-01 7.730823048033113043e-01 8.140915784106943498e-01 8.185577344976238123e-01 8.382352941176469674e-01 9.095085938862486064e-01 7.045023274707931105e-01 7.941176470588235947e-01 8.508410434878082018e-01 6.717166132798486622e-01 7.730823048033113043e-01 9.003675719981714121e-01 6.617647058823529216e-01 6.617647058823529216e-01 8.185577344976238123e-01 7.058823529411764053e-01 7.164977208318386026e-01 6.821314454146865103e-01 8.574929257125443183e-01 6.431196942844081832e-01 5.294117647058823595e-01 8.508410434878082018e-01 6.214975391556032402e-01 7.276068751089990183e-01 7.276068751089989073e-01 7.612788283838285430e-01 7.164977208318386026e-01 6.821314454146865103e-01 7.941176470588235947e-01 6.431196942844081832e-01 7.015706849811753631e-01 7.058823529411764053e-01 7.941176470588235947e-01 6.210065114160199240e-01 7.854524071329640478e-01 7.514691493021794511e-01 6.431196942844081832e-01 7.730823048033113043e-01 8.060599359358184834e-01 6.431196942844081832e-01 6.717166132798486622e-01 6.366560157203740022e-01 6.617647058823529216e-01 5.735294117647058432e-01 6.821314454146865103e-01 6.006400760428549646e-01 6.972899219794572723e-01 6.468431588153822354e-01 7.045023274707931105e-01 7.314247566825018421e-01 6.617647058823529216e-01 7.238482967695942794e-01 6.911764705882352811e-01 8.060599359358182614e-01 6.617647058823529216e-01 7.276068751089989073e-01 7.015706849811753631e-01 7.392493243604367770e-01 9.003675719981714121e-01 8.060599359358184834e-01 6.821314454146865103e-01 6.431196942844081832e-01 6.821314454146865103e-01 7.124483985442281453e-01 6.617647058823529216e-01 6.431196942844081832e-01 7.164977208318386026e-01 7.164977208318386026e-01 6.617647058823529216e-01 6.911764705882352811e-01 6.431196942844081832e-01 6.821314454146865103e-01 7.164977208318386026e-01 6.617647058823529216e-01 6.366560157203740022e-01 6.431196942844081832e-01 7.058823529411765163e-01 6.617647058823529216e-01 6.431196942844081832e-01 6.717166132798486622e-01 6.617647058823529216e-01
7.550119889434045994e-01 7.878385971583352632e-01 6.893587725135433830e-01 7.324692185932542010e-01 6.687762430634061062e-01 8.671485497545909915e-01 7.003892132633234846e-01 7.385986848359392676e-01 8.598551696529506128e-01 9.999999999999997780e-01 8.206652053732659269e-01 7.111590022187594951e-01 8.120854380055645416e-01 7.878385971583352632e-01 7.628214415734115850e-01 7.504170142107037256e-01 8.042519012658004840e-01 6.499336836196815126e-01 8.206652053732659269e-01 6.729454684060780512e-01 7.714252930508700423e-01 7.797730291639317635e-01 7.878385971583352632e-01 7.961621941231025179e-01 8.534918135881965906e-01 7.797730291639319855e-01 8.598551696529506128e-01 8.081352297940448404e-01 7.758098206022829846e-01 7.550119889434045994e-01 8.356290217967333733e-01 7.643157063581783595e-01 8.120854380055645416e-01 7.878385971583352632e-01 7.483924624757163357e-01 7.111590022187594951e-01 7.385986848359393786e-01 8.356290217967333733e-01 8.356290217967333733e-01 7.165459747107921773e-01 8.081352297940448404e-01 5.908789478687515029e-01 7.221853807284739357e-01 7.221853807284740467e-01 7.434844114105212398e-01 7.111590022187594951e-01 8.042519012658005950e-01 7.643157063581783595e-01 7.427813527082074430e-01 8.081352297940447293e-01 6.687762430634061062e-01 7.643157063581783595e-01 6.896551724137929273e-01 8.004448151580839665e-01 8.136762043449724535e-01 6.499336836196815126e-01 8.534918135881965906e-01 8.242979343899257128e-01 6.499336836196815126e-01 8.081352297940447293e-01 7.550119889434045994e-01 6.687762430634061062e-01 5.732367797686337418e-01 7.221853807284739357e-01 8.004448151580839665e-01 6.893587725135433830e-01 7.170651469124502686e-01 7.797730291639319855e-01 6.788335930269976393e-01 6.687762430634061062e-01 7.003892132633234846e-01 7.324692185932542010e-01 7.111590022187594951e-01 7.643157063581783595e-01 7.878385971583352632e-01 6.949962976228785116e-01 7.337410805615769416e-01 8.356290217967333733e-01 7.758098206022829846e-01 6.893587725135433830e-01 6.499336836196815126e-01 7.878385971583352632e-01 6.893587725135433830e-01 7.643157063581783595e-01 6.499336836196815126e-01 6.949962976228785116e-01 7.111590022187594951e-01 7.006227308283301536e-01 7.802389502406403832e-01 6.499336836196815126e-01 7.221853807284740467e-01 7.273217068146403674e-01 7.324692185932542010e-01 6.565321642986127193e-01 6.499336836196815126e-01 6.687762430634061062e-01 6.687762430634061062e-01 6.499336836196815126e-01 6.788335930269976393e-01 7.165459747107922883e-01
